match_id,venue,match_type,city,date,full_league,team_one,team_two,inn_one,inn_two,winner,margin,inn_one_score,inn_one_wickets,inn_two_score,inn_two_wickets
320192,"The Rose Bowl, Southampton",Final (N),Southampton,2008-07-26,Twenty20 Cup,Middlesex,Kent,187/6,184/5,Middlesex,3 runs,187,6,184,5
320191,"The Rose Bowl, Southampton",2nd Semi-Final,Southampton,2008-07-26,Twenty20 Cup,Durham,Middlesex,138/6,141/2,Middlesex,8 wickets,138,6,141,2
320190,"The Rose Bowl, Southampton",1st Semi-Final,Southampton,2008-07-26,Twenty20 Cup,Kent,Essex,173/7,159/8,Kent,14 runs,173,7,159,8
361420,"Riverside Ground, Chester-le-Street",Quarter-Final Replay,Chester-le-Street,2008-07-22,Twenty20 Cup,Durham,Glamorgan,163/8,119,Durham,44 runs,163,8,119,10
320189,"Edgbaston, Birmingham",4th Quarter-Final,Birmingham,2008-07-09,Twenty20 Cup,Kent,Warwickshire,175/6,133/8,Kent,42 runs,175,6,133,8
320188,"Kennington Oval, London",3rd Quarter-Final,London,2008-07-08,Twenty20 Cup,Middlesex,Lancashire,176/7,164/8,Middlesex,12 runs,176,7,164,8
320187,"County Ground, Chelmsford",2nd Quarter-Final,Chelmsford,2008-07-07,Twenty20 Cup,Essex,Northamptonshire,192/9,115/7,Essex,59 runs,192,9,115,7
320186,"Riverside Ground, Chester-le-Street",1st Quarter-Final,Chester-le-Street,2008-07-07,Twenty20 Cup,Durham,Yorkshire,,,,,,,,
320181,"Trent Bridge, Nottingham",North Division,Nottingham,2008-06-27,Twenty20 Cup,Nottinghamshire,Yorkshire,136/8,137/1,Yorkshire,9 wickets,136,8,137,1
320185,"County Ground, Chelmsford",South Division,Chelmsford,2008-06-27,Twenty20 Cup,Essex,Hampshire,159,105,Essex,54 runs,159,10,105,10
320184,"Riverside Ground, Chester-le-Street",North Division,Chester-le-Street,2008-06-27,Twenty20 Cup,Durham,Lancashire,77/7,8/2,,,77,7,8,2
320183,"County Ground, Bristol",Midlands/West/Wales Division,Bristol,2008-06-27,Twenty20 Cup,Gloucestershire,Somerset,,,,,,,,
320182,"Grace Road, Leicester",North Division,Leicester,2008-06-27,Twenty20 Cup,Leicestershire,Derbyshire,149/5,126,Leicestershire,23 runs,149,5,126,10
320180,"County Ground, Hove",South Division,Brighton,2008-06-27,Twenty20 Cup,Kent,Sussex,162/9,112,Kent,50 runs,162,9,112,10
320179,"Edgbaston, Birmingham",Midlands/West/Wales Division,Birmingham,2008-06-27,Twenty20 Cup,Northamptonshire,Warwickshire,137/8,124/8,Northamptonshire,13 runs,137,8,124,8
320178,"County Ground, New Road, Worcester",Midlands/West/Wales Division,Worcester,2008-06-27,Twenty20 Cup,Worcestershire,Glamorgan,141/8,142/4,Glamorgan,6 wickets,141,8,142,4
320177,"Kennington Oval, London",South Division,London,2008-06-27,Twenty20 Cup,Surrey,Middlesex,139/8,140/3,Middlesex,7 wickets,139,8,140,3
320174,"Headingley, Leeds",North Division,Leeds,2008-06-26,Twenty20 Cup,Yorkshire,Leicestershire,,,,,,,,
320176,"Edgbaston, Birmingham",Midlands/West/Wales Division,Birmingham,2008-06-26,Twenty20 Cup,Glamorgan,Warwickshire,,,,,,,,
320175,"County Ground, Northampton",Midlands/West/Wales Division,Northampton,2008-06-26,Twenty20 Cup,Somerset,Northamptonshire,137/9,20/0,,,137,9,20,0
320173,"County Ground, Hove",South Division (N),Brighton,2008-06-25,Twenty20 Cup,Sussex,Middlesex,151/7,153/4,Middlesex,6 wickets,151,7,153,4
320172,"County Ground, Derby",North Division (N),Derby,2008-06-25,Twenty20 Cup,Derbyshire,Durham,118/6,124/3,Durham,7 wickets,118,6,124,3
320170,"The Rose Bowl, Southampton",South Division (N),Southampton,2008-06-25,Twenty20 Cup,Hampshire,Essex,164/6,164/8,,Super Over,164,6,164,8
320171,"County Ground, Bristol",Midlands/West/Wales Division,Bristol,2008-06-25,Twenty20 Cup,Worcestershire,Gloucestershire,152/8,93,Worcestershire,59 runs,152,8,93,10
320169,"Old Trafford, Manchester",North Division,Manchester,2008-06-25,Twenty20 Cup,Lancashire,Nottinghamshire,155/8,132,Lancashire,23 runs,155,8,132,10
320168,"St Lawrence Ground, Canterbury",South Division,Canterbury,2008-06-25,Twenty20 Cup,Surrey,Kent,166/7,160/9,Surrey,6 runs,166,7,160,9
320163,"County Ground, Chelmsford",South Division (N),Chelmsford,2008-06-24,Twenty20 Cup,Essex,Sussex,242/3,114,Essex,128 runs,242,3,114,10
320166,"Riverside Ground, Chester-le-Street",North Division,Chester-le-Street,2008-06-24,Twenty20 Cup,Durham,Yorkshire,162/8,49/5,Durham,39 runs,162,8,49,5
320167,Uxbridge Cricket Club Ground,South Division,Uxbridge,2008-06-24,Twenty20 Cup,Middlesex,Kent,171/7,165/8,Middlesex,6 runs,171,7,165,8
320165,"County Ground, New Road, Worcester",Midlands/West/Wales Division,Worcester,2008-06-24,Twenty20 Cup,Northamptonshire,Worcestershire,160/7,163/6,Worcestershire,4 wickets,160,7,163,6
320164,"Edgbaston, Birmingham",Midlands/West/Wales Division,Birmingham,2008-06-24,Twenty20 Cup,Somerset,Warwickshire,173/6,177/6,Warwickshire,4 wickets,173,6,177,6
320162,"Grace Road, Leicester",North Division,Leicester,2008-06-24,Twenty20 Cup,Leicestershire,Nottinghamshire,131/6,126,Leicestershire,5 runs,131,6,126,10
320161,"County Ground, Bristol",Midlands/West/Wales Division,Bristol,2008-06-24,Twenty20 Cup,Glamorgan,Gloucestershire,130/6,135/3,Gloucestershire,7 wickets,130,6,135,3
320159,"The Rose Bowl, Southampton",South Division (N),Southampton,2008-06-23,Twenty20 Cup,Surrey,Hampshire,147/7,151/4,Hampshire,6 wickets,147,7,151,4
320160,"Old Trafford, Manchester",North Division,Manchester,2008-06-23,Twenty20 Cup,Derbyshire,Lancashire,153/5,154/1,Lancashire,9 wickets,153,5,154,1
320156,"The Kent County Cricket Ground, Beckenham",South Division,Beckenham,2008-06-22,Twenty20 Cup,Kent,Essex,204/5,123,Kent,81 runs,204,5,123,10
320150,"County Ground, Northampton",Midlands/West/Wales Division,Northampton,2008-06-22,Twenty20 Cup,Northamptonshire,Glamorgan,207/4,183/8,Northamptonshire,24 runs,207,4,183,8
320158,"The Cooper Associates County Ground, Taunton",Midlands/West/Wales Division,Taunton,2008-06-22,Twenty20 Cup,Somerset,Worcestershire,212/8,145,Somerset,67 runs,212,8,145,10
320157,"County Ground, Derby",North Division,Derby,2008-06-22,Twenty20 Cup,Leicestershire,Derbyshire,118/6,122/3,Derbyshire,7 wickets,118,6,122,3
320155,"Old Deer Park, Richmond",South Division,Richmond,2008-06-22,Twenty20 Cup,Hampshire,Middlesex,133/8,127/7,Hampshire,6 runs,133,8,127,7
320154,"Trent Bridge, Nottingham",North Division,Nottingham,2008-06-22,Twenty20 Cup,Nottinghamshire,Lancashire,151/7,155/5,Lancashire,5 wickets,151,7,155,5
320153,"County Ground, Hove",South Division,Brighton,2008-06-22,Twenty20 Cup,Surrey,Sussex,164/8,165/4,Sussex,6 wickets,164,8,165,4
320152,"Edgbaston, Birmingham",Midlands/West/Wales Division,Birmingham,2008-06-22,Twenty20 Cup,Gloucestershire,Warwickshire,131,134/2,Warwickshire,8 wickets,131,10,134,2
320151,"Headingley, Leeds",North Division,Leeds,2008-06-22,Twenty20 Cup,Yorkshire,Durham,159/7,159/7,,Super Over,159,7,159,7
320149,"Sophia Gardens, Cardiff",Midlands/West/Wales Division (N),Cardiff,2008-06-20,Twenty20 Cup,Glamorgan,Northamptonshire,154/6,147/9,Glamorgan,10 runs,154,6,147,9
320147,"County Ground, Derby",North Division (N),Derby,2008-06-20,Twenty20 Cup,Derbyshire,Nottinghamshire,114/8,116/2,Nottinghamshire,8 wickets,114,8,116,2
320145,"County Ground, Chelmsford",South Division (N),Chelmsford,2008-06-20,Twenty20 Cup,Essex,Surrey,164/9,94,Essex,70 runs,164,9,94,10
320144,"The Rose Bowl, Southampton",South Division (N),Southampton,2008-06-20,Twenty20 Cup,Hampshire,Sussex,85,87/1,Sussex,9 wickets,85,10,87,1
320146,"Riverside Ground, Chester-le-Street",North Division,Chester-le-Street,2008-06-20,Twenty20 Cup,Leicestershire,Durham,119/8,123/2,Durham,8 wickets,119,8,123,2
320141,"Old Trafford, Manchester",North Division,Manchester,2008-06-20,Twenty20 Cup,Yorkshire,Lancashire,135/8,131/6,Yorkshire,4 runs,135,8,131,6
320148,"Edgbaston, Birmingham",Midlands/West/Wales Division,Birmingham,2008-06-20,Twenty20 Cup,Warwickshire,Worcestershire,151/5,113,Warwickshire,38 runs,151,5,113,10
